provider,corridor,date,fee_php,effective_exchange_rate,weekday,weekday_number,is_holiday,is_promo,is_payday,effective_cost_php_15000
Wise,AE-PH,2025-01-07,143.94,15.728897,Tuesday,1,0,0,0,307.12
Remitly,AE-PH,2025-01-07,104.65,15.80984,Tuesday,1,0,1,0,190.2
WorldRemit,AE-PH,2025-01-07,109.37,15.73829,Tuesday,1,0,1,0,263.5
Wise,AE-PH,2025-01-08,103.66,15.819093,Wednesday,2,0,1,0,180.37
Remitly,AE-PH,2025-01-08,115.56,15.777082,Wednesday,2,0,1,0,232.42
WorldRemit,AE-PH,2025-01-08,97.04,15.767275,Wednesday,2,0,1,0,223.31
Wise,AE-PH,2025-01-09,87.03,15.865287,Thursday,3,0,1,0,119.85
Remitly,AE-PH,2025-01-09,148.3,15.693968,Thursday,3,0,0,0,345.22
WorldRemit,AE-PH,2025-01-09,114.58,15.739301,Thursday,3,0,1,0,267.73
Wise,AE-PH,2025-01-10,96.0,15.810238,Friday,4,0,1,0,181.16
Remitly,AE-PH,2025-01-10,165.51,15.69571,Friday,4,0,0,0,360.75
WorldRemit,AE-PH,2025-01-10,152.03,15.668004,Friday,4,0,0,0,374.13
Wise,AE-PH,2025-01-11,145.54,15.730547,Saturday,5,0,0,0,307.12
Remitly,AE-PH,2025-01-11,168.23,15.668901,Saturday,5,0,0,0,389.46
WorldRemit,AE-PH,2025-01-11,161.68,15.645621,Saturday,5,0,0,0,405.56
Wise,AE-PH,2025-01-12,145.27,15.726312,Sunday,6,0,0,0,310.93
Remitly,AE-PH,2025-01-12,159.29,15.69353,Sunday,6,0,0,0,356.63
WorldRemit,AE-PH,2025-01-12,162.18,15.656836,Sunday,6,0,0,0,395.14
Wise,AE-PH,2025-01-13,137.81,15.713243,Monday,0,0,0,0,316.09
Remitly,AE-PH,2025-01-13,144.03,15.716455,Monday,0,0,0,0,319.21
WorldRemit,AE-PH,2025-01-13,159.24,15.652632,Monday,0,0,0,0,396.29
Wise,AE-PH,2025-01-14,157.39,15.6798,Tuesday,1,0,0,1,368.04
Remitly,AE-PH,2025-01-14,156.28,15.707357,Tuesday,1,0,0,1,340.25
WorldRemit,AE-PH,2025-01-14,161.32,15.645936,Tuesday,1,0,0,1,404.9
Wise,AE-PH,2025-01-15,143.62,15.710866,Wednesday,2,0,0,1,324.2
Remitly,AE-PH,2025-01-15,163.91,15.673553,Wednesday,2,0,0,1,380.63
WorldRemit,AE-PH,2025-01-15,133.85,15.680509,Wednesday,2,0,0,1,343.81
Wise,AE-PH,2025-01-16,132.43,15.746505,Thursday,3,0,0,1,278.65
Remitly,AE-PH,2025-01-16,171.14,15.662823,Thursday,3,0,0,1,398.28
WorldRemit,AE-PH,2025-01-16,155.34,15.641102,Thursday,3,0,0,1,403.63
Wise,AE-PH,2025-01-17,128.83,15.754501,Friday,4,0,0,0,267.37
Remitly,AE-PH,2025-01-17,165.93,15.668516,Friday,4,0,0,0,387.53
WorldRemit,AE-PH,2025-01-17,153.38,15.660433,Friday,4,0,0,0,382.84
Wise,AE-PH,2025-01-18,143.11,15.736638,Saturday,5,0,0,0,298.82
Remitly,AE-PH,2025-01-18,170.62,15.673871,Saturday,5,0,0,0,387.02
WorldRemit,AE-PH,2025-01-18,150.82,15.647764,Saturday,5,0,0,0,392.62
Wise,AE-PH,2025-01-19,147.04,15.719633,Sunday,6,0,0,0,319.15
Remitly,AE-PH,2025-01-19,159.35,15.697064,Sunday,6,0,0,0,353.28
WorldRemit,AE-PH,2025-01-19,162.45,15.649082,Sunday,6,0,0,0,402.96
Wise,AE-PH,2025-01-20,149.67,15.732252,Monday,0,0,0,0,309.61
Remitly,AE-PH,2025-01-20,146.07,15.718128,Monday,0,0,0,0,319.64
WorldRemit,AE-PH,2025-01-20,150.6,15.658039,Monday,0,0,0,0,382.39
Wise,AE-PH,2025-01-21,138.35,15.731748,Tuesday,1,0,0,0,298.78
Remitly,AE-PH,2025-01-21,130.67,15.73903,Tuesday,1,0,0,0,284.08
WorldRemit,AE-PH,2025-01-21,145.42,15.678615,Tuesday,1,0,0,0,357.22
Wise,AE-PH,2025-01-22,129.58,15.75096,Wednesday,2,0,0,0,271.51
Remitly,AE-PH,2025-01-22,153.56,15.713131,Wednesday,2,0,0,0,331.95
WorldRemit,AE-PH,2025-01-22,123.13,15.733847,Wednesday,2,0,0,0,281.54
Wise,AE-PH,2025-01-23,112.39,15.783071,Thursday,3,0,0,0,223.52
Remitly,AE-PH,2025-01-23,159.58,15.686947,Thursday,3,0,0,0,363.3
WorldRemit,AE-PH,2025-01-23,144.26,15.68946,Thursday,3,0,0,0,345.55
Wise,AE-PH,2025-01-24,132.22,15.767475,Friday,4,0,0,0,258.29
Remitly,AE-PH,2025-01-24,172.07,15.677047,Friday,4,0,0,0,385.39
WorldRemit,AE-PH,2025-01-24,151.3,15.662884,Friday,4,0,0,0,378.38
Wise,AE-PH,2025-01-25,143.03,15.736909,Saturday,5,0,0,0,298.48
Remitly,AE-PH,2025-01-25,165.7,15.679173,Saturday,5,0,0,0,376.96
WorldRemit,AE-PH,2025-01-25,165.14,15.643111,Saturday,5,0,0,0,411.47
Wise,AE-PH,2025-01-26,141.42,15.710462,Sunday,6,0,0,0,322.38
Remitly,AE-PH,2025-01-26,157.28,15.682699,Sunday,6,0,0,0,365.12
WorldRemit,AE-PH,2025-01-26,158.22,15.647168,Sunday,6,0,0,0,400.59
Wise,AE-PH,2025-01-27,148.15,15.706487,Monday,0,0,0,0,332.95
Remitly,AE-PH,2025-01-27,150.05,15.713706,Monday,0,0,0,0,327.89
WorldRemit,AE-PH,2025-01-27,151.08,15.64415,Monday,0,0,0,0,396.4
Wise,AE-PH,2025-01-28,151.25,15.724081,Tuesday,1,0,0,0,319.06
Remitly,AE-PH,2025-01-28,131.52,15.749086,Tuesday,1,0,0,0,275.26
WorldRemit,AE-PH,2025-01-28,139.52,15.688033,Tuesday,1,0,0,0,342.19
Wise,AE-PH,2025-01-29,150.34,15.706432,Wednesday,2,0,0,1,335.2
Remitly,AE-PH,2025-01-29,169.24,15.67196,Wednesday,2,0,0,1,387.5
WorldRemit,AE-PH,2025-01-29,143.84,15.671611,Wednesday,2,0,0,1,362.44
Wise,AE-PH,2025-01-30,131.49,15.736684,Thursday,3,0,0,1,287.16
Remitly,AE-PH,2025-01-30,181.04,15.636346,Thursday,3,0,0,1,433.96
WorldRemit,AE-PH,2025-01-30,161.27,15.634684,Thursday,3,0,0,1,415.81
Wise,AE-PH,2025-01-31,146.2,15.713906,Friday,4,0,0,1,323.84
Remitly,AE-PH,2025-01-31,188.64,15.643422,Friday,4,0,0,1,434.67
WorldRemit,AE-PH,2025-01-31,168.68,15.609723,Friday,4,0,0,1,447.62
Wise,AE-PH,2025-02-01,136.39,15.733381,Saturday,5,0,0,0,295.25
Remitly,AE-PH,2025-02-01,162.95,15.68405,Saturday,5,0,0,0,369.49
WorldRemit,AE-PH,2025-02-01,155.37,15.655336,Saturday,5,0,0,0,389.79
Wise,AE-PH,2025-02-02,148.66,15.7206,Sunday,6,0,0,0,319.84
Remitly,AE-PH,2025-02-02,160.53,15.682123,Sunday,6,0,0,0,368.93
WorldRemit,AE-PH,2025-02-02,153.97,15.647119,Sunday,6,0,0,0,396.39
Wise,AE-PH,2025-02-03,145.69,15.725677,Monday,0,0,0,0,311.97
Remitly,AE-PH,2025-02-03,118.03,15.775487,Monday,0,0,1,0,236.42
WorldRemit,AE-PH,2025-02-03,152.96,15.663496,Monday,0,0,0,0,379.44
Wise,AE-PH,2025-02-04,143.37,15.726793,Tuesday,1,0,0,0,308.57
Remitly,AE-PH,2025-02-04,103.13,15.797806,Tuesday,1,0,1,0,200.16
WorldRemit,AE-PH,2025-02-04,112.65,15.730013,Tuesday,1,0,1,0,274.75
Wise,AE-PH,2025-02-05,100.53,15.808388,Wednesday,2,0,1,0,187.46
Remitly,AE-PH,2025-02-05,119.8,15.772673,Wednesday,2,0,1,0,240.89
WorldRemit,AE-PH,2025-02-05,97.12,15.779138,Wednesday,2,0,1,0,212.02
Wise,AE-PH,2025-02-06,87.67,15.837456,Thursday,3,0,1,0,146.9
Remitly,AE-PH,2025-02-06,159.26,15.692472,Thursday,3,0,0,0,357.63
WorldRemit,AE-PH,2025-02-06,109.52,15.754254,Thursday,3,0,1,0,248.29
Wise,AE-PH,2025-02-07,97.86,15.804006,Friday,4,0,1,0,188.97
Remitly,AE-PH,2025-02-07,157.12,15.676586,Friday,4,0,0,0,370.89
WorldRemit,AE-PH,2025-02-07,150.95,15.673309,Friday,4,0,0,0,367.9
Wise,AE-PH,2025-02-08,143.24,15.725212,Saturday,5,0,0,0,309.97
Remitly,AE-PH,2025-02-08,167.69,15.668946,Saturday,5,0,0,0,388.88
WorldRemit,AE-PH,2025-02-08,152.33,15.656194,Saturday,5,0,0,0,385.92
Wise,AE-PH,2025-02-09,143.35,15.712345,Sunday,6,0,0,0,322.5
Remitly,AE-PH,2025-02-09,167.96,15.689202,Sunday,6,0,0,0,369.5
WorldRemit,AE-PH,2025-02-09,153.87,15.645678,Sunday,6,0,0,0,397.7
Wise,AE-PH,2025-02-10,153.39,15.707853,Monday,0,0,0,0,336.88
Remitly,AE-PH,2025-02-10,149.62,15.715787,Monday,0,0,0,0,325.44
WorldRemit,AE-PH,2025-02-10,146.47,15.655146,Monday,0,0,0,0,381.07
Wise,AE-PH,2025-02-11,138.43,15.727585,Tuesday,1,0,0,0,302.87
Remitly,AE-PH,2025-02-11,135.27,15.763114,Tuesday,1,0,0,0,265.52
WorldRemit,AE-PH,2025-02-11,144.3,15.692569,Tuesday,1,0,0,0,342.58
Wise,AE-PH,2025-02-12,129.84,15.755221,Wednesday,2,0,0,0,267.68
Remitly,AE-PH,2025-02-12,145.27,15.726952,Wednesday,2,0,0,0,310.32
WorldRemit,AE-PH,2025-02-12,125.51,15.71562,Wednesday,2,0,0,0,301.49
Wise,AE-PH,2025-02-13,113.38,15.795823,Thursday,3,0,0,0,212.31
Remitly,AE-PH,2025-02-13,164.65,15.698469,Thursday,3,0,0,0,357.21
WorldRemit,AE-PH,2025-02-13,136.3,15.69173,Thursday,3,0,0,0,335.39
Wise,AE-PH,2025-02-14,142.49,15.708876,Friday,4,0,0,1,324.99
Remitly,AE-PH,2025-02-14,183.81,15.650094,Friday,4,0,0,1,423.33
WorldRemit,AE-PH,2025-02-14,170.72,15.618842,Friday,4,0,0,1,440.74
Wise,AE-PH,2025-02-15,155.29,15.670964,Saturday,5,0,0,1,374.52
Remitly,AE-PH,2025-02-15,179.65,15.639127,Saturday,5,0,0,1,429.87
WorldRemit,AE-PH,2025-02-15,176.43,15.602362,Saturday,5,0,0,1,462.58
Wise,AE-PH,2025-02-16,164.26,15.677194,Sunday,6,0,0,1,377.44
Remitly,AE-PH,2025-02-16,168.11,15.64075,Sunday,6,0,0,1,416.74
WorldRemit,AE-PH,2025-02-16,177.48,15.585286,Sunday,6,0,0,1,480.37
Wise,AE-PH,2025-02-17,144.93,15.720432,Monday,0,0,0,0,316.26
Remitly,AE-PH,2025-02-17,150.67,15.717266,Monday,0,0,0,0,325.07
WorldRemit,AE-PH,2025-02-17,148.19,15.658458,Monday,0,0,0,0,379.57
Wise,AE-PH,2025-02-18,141.74,15.726939,Tuesday,1,0,0,0,306.81
Remitly,AE-PH,2025-02-18,132.9,15.755204,Tuesday,1,0,0,0,270.75
WorldRemit,AE-PH,2025-02-18,145.92,15.701745,Tuesday,1,0,0,0,335.31
Wise,AE-PH,2025-02-19,128.32,15.769469,Wednesday,2,0,0,0,252.48
Remitly,AE-PH,2025-02-19,142.97,15.730979,Wednesday,2,0,0,0,304.14
WorldRemit,AE-PH,2025-02-19,130.1,15.71375,Wednesday,2,0,0,0,307.89
Wise,AE-PH,2025-02-20,114.55,15.787772,Thursday,3,0,0,0,221.17
Remitly,AE-PH,2025-02-20,154.66,15.687514,Thursday,3,0,0,0,357.83
WorldRemit,AE-PH,2025-02-20,144.78,15.685227,Thursday,3,0,0,0,350.17
Wise,AE-PH,2025-02-21,128.71,15.744731,Friday,4,0,0,0,276.63
Remitly,AE-PH,2025-02-21,165.95,15.691159,Friday,4,0,0,0,365.59
WorldRemit,AE-PH,2025-02-21,148.12,15.661926,Friday,4,0,0,0,376.13
Wise,AE-PH,2025-02-22,144.17,15.733068,Saturday,5,0,0,0,303.32
Remitly,AE-PH,2025-02-22,169.66,15.689853,Saturday,5,0,0,0,370.56
WorldRemit,AE-PH,2025-02-22,158.74,15.641213,Saturday,5,0,0,0,406.91
Wise,AE-PH,2025-02-23,144.46,15.708476,Sunday,6,0,0,0,327.35
Remitly,AE-PH,2025-02-23,159.69,15.690859,Sunday,6,0,0,0,359.62
WorldRemit,AE-PH,2025-02-23,160.95,15.643503,Sunday,6,0,0,0,406.9
Wise,AE-PH,2025-02-24,148.34,15.715793,Monday,0,0,0,0,324.15
Remitly,AE-PH,2025-02-24,150.81,15.715133,Monday,0,0,0,0,327.27
WorldRemit,AE-PH,2025-02-24,153.97,15.653521,Monday,0,0,0,0,390.16
Wise,AE-PH,2025-02-25,139.1,15.723124,Tuesday,1,0,0,0,307.84
Remitly,AE-PH,2025-02-25,134.98,15.744841,Tuesday,1,0,0,0,282.8
WorldRemit,AE-PH,2025-02-25,144.96,15.681662,Tuesday,1,0,0,0,353.8
Wise,AE-PH,2025-02-26,131.38,15.764297,Wednesday,2,0,0,0,260.5
Remitly,AE-PH,2025-02-26,147.98,15.720194,Wednesday,2,0,0,0,319.55
WorldRemit,AE-PH,2025-02-26,132.03,15.728467,Wednesday,2,0,0,0,295.62
Wise,AE-PH,2025-02-27,116.59,15.784303,Thursday,3,0,0,0,226.54
Remitly,AE-PH,2025-02-27,156.49,15.686543,Thursday,3,0,0,0,360.6
WorldRemit,AE-PH,2025-02-27,141.56,15.689194,Thursday,3,0,0,0,343.1
Wise,AE-PH,2025-02-28,135.29,15.748601,Friday,4,0,0,0,279.49
Remitly,AE-PH,2025-02-28,163.38,15.673119,Friday,4,0,0,0,380.52
WorldRemit,AE-PH,2025-02-28,146.21,15.659845,Friday,4,0,0,0,376.25
Wise,AE-PH,2025-03-01,141.22,15.733012,Saturday,5,0,0,0,300.43
Remitly,AE-PH,2025-03-01,165.0,15.686436,Saturday,5,0,0,0,369.22
WorldRemit,AE-PH,2025-03-01,157.49,15.648063,Saturday,5,0,0,0,398.99
Wise,AE-PH,2025-03-02,149.05,15.724739,Sunday,6,0,0,0,316.23
Remitly,AE-PH,2025-03-02,155.44,15.67488,Sunday,6,0,0,0,370.87
WorldRemit,AE-PH,2025-03-02,159.21,15.646906,Sunday,6,0,0,0,401.84
Wise,AE-PH,2025-03-03,147.74,15.718557,Monday,0,0,0,0,320.89
Remitly,AE-PH,2025-03-03,123.68,15.767346,Monday,0,0,1,0,249.88
WorldRemit,AE-PH,2025-03-03,150.2,15.655677,Monday,0,0,0,0,384.29
Wise,AE-PH,2025-03-04,136.26,15.723502,Tuesday,1,0,0,0,304.64
Remitly,AE-PH,2025-03-04,109.82,15.78678,Tuesday,1,0,1,0,217.39
WorldRemit,AE-PH,2025-03-04,115.69,15.747078,Tuesday,1,0,1,0,261.36
Wise,AE-PH,2025-03-05,105.04,15.82375,Wednesday,2,0,1,0,177.33
Remitly,AE-PH,2025-03-05,118.53,15.788946,Wednesday,2,0,1,0,224.04
WorldRemit,AE-PH,2025-03-05,94.14,15.767465,Wednesday,2,0,1,0,220.22
Wise,AE-PH,2025-03-06,84.37,15.843772,Thursday,3,0,1,0,137.6
Remitly,AE-PH,2025-03-06,163.31,15.69753,Thursday,3,0,0,0,356.78
WorldRemit,AE-PH,2025-03-06,110.66,15.747906,Thursday,3,0,1,0,255.53
Wise,AE-PH,2025-03-07,104.98,15.808577,Friday,4,0,1,0,191.73
Remitly,AE-PH,2025-03-07,170.53,15.674393,Friday,4,0,0,0,386.43
WorldRemit,AE-PH,2025-03-07,152.02,15.668295,Friday,4,0,0,0,373.84
Wise,AE-PH,2025-03-08,141.65,15.740591,Saturday,5,0,0,0,293.56
Remitly,AE-PH,2025-03-08,162.96,15.678037,Saturday,5,0,0,0,375.32
WorldRemit,AE-PH,2025-03-08,156.25,15.642992,Saturday,5,0,0,0,402.7
Wise,AE-PH,2025-03-09,150.52,15.700932,Sunday,6,0,0,0,340.7
Remitly,AE-PH,2025-03-09,157.98,15.688863,Sunday,6,0,0,0,359.84
WorldRemit,AE-PH,2025-03-09,151.93,15.651882,Sunday,6,0,0,0,389.71
Wise,AE-PH,2025-03-10,145.51,15.726611,Monday,0,0,0,0,310.89
Remitly,AE-PH,2025-03-10,147.31,15.728249,Monday,0,0,0,0,311.1
WorldRemit,AE-PH,2025-03-10,153.58,15.668739,Monday,0,0,0,0,374.97
Wise,AE-PH,2025-03-11,144.4,15.722615,Tuesday,1,0,0,0,313.63
Remitly,AE-PH,2025-03-11,137.12,15.743147,Tuesday,1,0,0,0,286.57
WorldRemit,AE-PH,2025-03-11,143.54,15.683605,Tuesday,1,0,0,0,350.5
Wise,AE-PH,2025-03-12,130.83,15.774676,Wednesday,2,0,0,0,250.0
Remitly,AE-PH,2025-03-12,147.83,15.712246,Wednesday,2,0,0,0,327.08
WorldRemit,AE-PH,2025-03-12,125.55,15.713069,Wednesday,2,0,0,0,304.0
Wise,AE-PH,2025-03-13,117.84,15.780733,Thursday,3,0,0,0,231.21
Remitly,AE-PH,2025-03-13,164.22,15.684782,Thursday,3,0,0,0,370.04
WorldRemit,AE-PH,2025-03-13,144.75,15.697597,Thursday,3,0,0,0,338.15
Wise,AE-PH,2025-03-14,143.31,15.711282,Friday,4,0,0,1,323.49
Remitly,AE-PH,2025-03-14,176.56,15.635859,Friday,4,0,0,1,429.96
WorldRemit,AE-PH,2025-03-14,170.0,15.6263,Friday,4,0,0,1,432.73
Wise,AE-PH,2025-03-15,153.2,15.679863,Saturday,5,0,0,1,363.79
Remitly,AE-PH,2025-03-15,190.21,15.624499,Saturday,5,0,0,1,454.7
WorldRemit,AE-PH,2025-03-15,173.15,15.617432,Saturday,5,0,0,1,444.55
Wise,AE-PH,2025-03-16,163.18,15.672209,Sunday,6,0,0,1,381.2
Remitly,AE-PH,2025-03-16,177.7,15.644106,Sunday,6,0,0,1,423.06
WorldRemit,AE-PH,2025-03-16,180.82,15.605014,Sunday,6,0,0,1,464.37
Wise,AE-PH,2025-03-17,143.58,15.715798,Monday,0,0,0,0,319.39
Remitly,AE-PH,2025-03-17,159.11,15.707042,Monday,0,0,0,0,343.38
WorldRemit,AE-PH,2025-03-17,152.8,15.664641,Monday,0,0,0,0,378.18
Wise,AE-PH,2025-03-18,135.37,15.736921,Tuesday,1,0,0,0,290.81
Remitly,AE-PH,2025-03-18,134.1,15.741142,Tuesday,1,0,0,0,285.48
WorldRemit,AE-PH,2025-03-18,141.1,15.697719,Tuesday,1,0,0,0,334.39
Wise,AE-PH,2025-03-19,125.05,15.748151,Wednesday,2,0,0,0,269.69
Remitly,AE-PH,2025-03-19,154.07,15.717668,Wednesday,2,0,0,0,328.08
WorldRemit,AE-PH,2025-03-19,128.71,15.713814,Wednesday,2,0,0,0,306.44
Wise,AE-PH,2025-03-20,114.1,15.80223,Thursday,3,0,0,0,206.9
Remitly,AE-PH,2025-03-20,162.85,15.70077,Thursday,3,0,0,0,353.19
WorldRemit,AE-PH,2025-03-20,139.16,15.677103,Thursday,3,0,0,0,352.43
Wise,AE-PH,2025-03-21,128.69,15.761156,Friday,4,0,0,0,260.83
Remitly,AE-PH,2025-03-21,159.17,15.663022,Friday,4,0,0,0,386.11
WorldRemit,AE-PH,2025-03-21,148.82,15.673749,Friday,4,0,0,0,365.34
Wise,AE-PH,2025-03-22,137.36,15.73804,Saturday,5,0,0,0,291.72
Remitly,AE-PH,2025-03-22,169.39,15.657152,Saturday,5,0,0,0,402.05
WorldRemit,AE-PH,2025-03-22,159.65,15.648286,Saturday,5,0,0,0,400.93
Wise,AE-PH,2025-03-23,149.28,15.717635,Sunday,6,0,0,0,323.32
Remitly,AE-PH,2025-03-23,157.15,15.687101,Sunday,6,0,0,0,360.72
WorldRemit,AE-PH,2025-03-23,157.28,15.637833,Sunday,6,0,0,0,408.76
Wise,AE-PH,2025-03-24,149.19,15.721616,Monday,0,0,0,0,319.38
Remitly,AE-PH,2025-03-24,148.03,15.710269,Monday,0,0,0,0,329.18
WorldRemit,AE-PH,2025-03-24,155.17,15.665181,Monday,0,0,0,0,380.02
Wise,AE-PH,2025-03-25,138.18,15.739978,Tuesday,1,0,0,0,290.67
Remitly,AE-PH,2025-03-25,134.39,15.727603,Tuesday,1,0,0,0,298.81
WorldRemit,AE-PH,2025-03-25,140.09,15.693744,Tuesday,1,0,0,0,337.23
Wise,AE-PH,2025-03-26,131.41,15.765002,Wednesday,2,0,0,0,259.86
Remitly,AE-PH,2025-03-26,151.56,15.718781,Wednesday,2,0,0,0,324.49
WorldRemit,AE-PH,2025-03-26,127.18,15.737225,Wednesday,2,0,0,0,282.33
Wise,AE-PH,2025-03-27,112.97,15.77578,Thursday,3,0,0,0,231.08
Remitly,AE-PH,2025-03-27,159.85,15.689083,Thursday,3,0,0,0,361.5
WorldRemit,AE-PH,2025-03-27,139.14,15.69446,Thursday,3,0,0,0,335.59
Wise,AE-PH,2025-03-28,130.9,15.752176,Friday,4,0,0,0,271.67
Remitly,AE-PH,2025-03-28,166.64,15.667564,Friday,4,0,0,0,389.18
WorldRemit,AE-PH,2025-03-28,155.56,15.6688,Friday,4,0,0,0,376.89
Wise,AE-PH,2025-03-29,157.07,15.674014,Saturday,5,0,0,1,373.33
Remitly,AE-PH,2025-03-29,182.25,15.65612,Saturday,5,0,0,1,415.91
WorldRemit,AE-PH,2025-03-29,172.62,15.607743,Saturday,5,0,0,1,453.5
Wise,AE-PH,2025-03-30,159.59,15.670902,Sunday,6,0,0,1,378.88
Remitly,AE-PH,2025-03-30,178.7,15.650855,Sunday,6,0,0,1,417.49
WorldRemit,AE-PH,2025-03-30,171.73,15.594928,Sunday,6,0,0,1,465.16
Wise,AE-PH,2025-03-31,159.29,15.667624,Monday,0,0,0,1,381.76
Remitly,AE-PH,2025-03-31,138.91,15.744431,Monday,0,0,1,1,287.12
WorldRemit,AE-PH,2025-03-31,168.01,15.628608,Monday,0,0,0,1,428.49
Wise,AE-PH,2025-04-01,141.91,15.721739,Tuesday,1,0,0,0,311.99
Remitly,AE-PH,2025-04-01,103.13,15.806587,Tuesday,1,0,1,0,191.77
WorldRemit,AE-PH,2025-04-01,108.92,15.752689,Tuesday,1,0,1,0,249.19
Wise,AE-PH,2025-04-02,99.21,15.820888,Wednesday,2,0,1,0,174.22
Remitly,AE-PH,2025-04-02,122.51,15.767155,Wednesday,2,0,1,0,248.89
WorldRemit,AE-PH,2025-04-02,98.43,15.77814,Wednesday,2,0,1,0,214.28
Wise,AE-PH,2025-04-03,88.05,15.839296,Thursday,3,0,1,0,145.54
Remitly,AE-PH,2025-04-03,162.15,15.682469,Thursday,3,0,0,0,370.21
WorldRemit,AE-PH,2025-04-03,113.7,15.725605,Thursday,3,0,1,0,280.05
Wise,AE-PH,2025-04-04,102.05,15.810316,Friday,4,0,1,0,187.14
Remitly,AE-PH,2025-04-04,166.04,15.680019,Friday,4,0,0,0,376.48
WorldRemit,AE-PH,2025-04-04,151.49,15.6572,Friday,4,0,0,0,384.1
Wise,AE-PH,2025-04-05,143.15,15.747423,Saturday,5,0,0,0,288.49
Remitly,AE-PH,2025-04-05,170.0,15.67084,Saturday,5,0,0,0,389.35
WorldRemit,AE-PH,2025-04-05,165.39,15.640786,Saturday,5,0,0,0,413.99
Wise,AE-PH,2025-04-06,149.27,15.727422,Sunday,6,0,0,0,313.86
Remitly,AE-PH,2025-04-06,154.87,15.698221,Sunday,6,0,0,0,347.67
WorldRemit,AE-PH,2025-04-06,153.62,15.646969,Sunday,6,0,0,0,396.19
Wise,AE-PH,2025-04-07,153.76,15.714969,Monday,0,0,0,0,330.37
Remitly,AE-PH,2025-04-07,148.18,15.723562,Monday,0,0,0,0,316.5
WorldRemit,AE-PH,2025-04-07,157.76,15.663658,Monday,0,0,0,0,384.09
Wise,AE-PH,2025-04-08,136.32,15.737193,Tuesday,1,0,0,0,291.5
Remitly,AE-PH,2025-04-08,135.7,15.742104,Tuesday,1,0,0,0,286.15
WorldRemit,AE-PH,2025-04-08,139.29,15.694466,Tuesday,1,0,0,0,335.73
Wise,AE-PH,2025-04-09,144.09,15.734413,Wednesday,2,1,0,0,301.95
Remitly,AE-PH,2025-04-09,162.43,15.68227,Wednesday,2,1,0,0,370.69
WorldRemit,AE-PH,2025-04-09,133.75,15.696736,Wednesday,2,1,0,0,327.99
Wise,AE-PH,2025-04-10,111.97,15.794389,Thursday,3,0,0,0,212.27
Remitly,AE-PH,2025-04-10,156.0,15.690057,Thursday,3,0,0,0,356.71
WorldRemit,AE-PH,2025-04-10,138.73,15.683465,Thursday,3,0,0,0,345.83
Wise,AE-PH,2025-04-11,128.96,15.759449,Friday,4,0,0,0,262.74
Remitly,AE-PH,2025-04-11,166.97,15.670244,Friday,4,0,0,0,386.9
WorldRemit,AE-PH,2025-04-11,153.14,15.66144,Friday,4,0,0,0,381.63
Wise,AE-PH,2025-04-12,146.47,15.721486,Saturday,5,0,0,0,316.79
Remitly,AE-PH,2025-04-12,168.61,15.676118,Saturday,5,0,0,0,382.84
WorldRemit,AE-PH,2025-04-12,161.91,15.640414,Saturday,5,0,0,0,410.86
Wise,AE-PH,2025-04-13,143.48,15.70713,Sunday,6,0,0,0,327.67
Remitly,AE-PH,2025-04-13,163.49,15.678709,Sunday,6,0,0,0,375.21
WorldRemit,AE-PH,2025-04-13,153.0,15.643813,Sunday,6,0,0,0,398.65
Wise,AE-PH,2025-04-14,162.39,15.674203,Monday,0,0,0,1,378.47
Remitly,AE-PH,2025-04-14,165.94,15.675426,Monday,0,0,0,1,380.84
WorldRemit,AE-PH,2025-04-14,164.27,15.620048,Monday,0,0,0,1,433.11
Wise,AE-PH,2025-04-15,154.4,15.67578,Tuesday,1,0,0,1,368.95
Remitly,AE-PH,2025-04-15,148.36,15.706016,Tuesday,1,0,0,1,333.62
WorldRemit,AE-PH,2025-04-15,163.31,15.63881,Tuesday,1,0,0,1,413.83
Wise,AE-PH,2025-04-16,145.11,15.70288,Wednesday,2,0,0,1,333.41
Remitly,AE-PH,2025-04-16,167.54,15.67434,Wednesday,2,0,0,1,383.49
WorldRemit,AE-PH,2025-04-16,139.77,15.674678,Wednesday,2,0,0,1,355.4
Wise,AE-PH,2025-04-17,120.66,15.763727,Thursday,3,1,0,0,250.33
Remitly,AE-PH,2025-04-17,169.67,15.686614,Thursday,3,1,0,0,373.72
WorldRemit,AE-PH,2025-04-17,150.55,15.664002,Thursday,3,1,0,0,376.54
Wise,AE-PH,2025-04-18,136.52,15.737093,Friday,4,1,0,0,291.79
Remitly,AE-PH,2025-04-18,180.73,15.646771,Friday,4,1,0,0,423.49
WorldRemit,AE-PH,2025-04-18,162.38,15.624019,Friday,4,1,0,0,427.34
Wise,AE-PH,2025-04-19,135.81,15.73088,Saturday,5,0,0,0,297.07
Remitly,AE-PH,2025-04-19,165.39,15.676828,Saturday,5,0,0,0,378.92
WorldRemit,AE-PH,2025-04-19,160.86,15.646168,Saturday,5,0,0,0,404.21
Wise,AE-PH,2025-04-20,147.49,15.721084,Sunday,6,0,0,0,318.2
Remitly,AE-PH,2025-04-20,162.9,15.704272,Sunday,6,0,0,0,349.85
WorldRemit,AE-PH,2025-04-20,156.78,15.653563,Sunday,6,0,0,0,392.92
Wise,AE-PH,2025-04-21,145.55,15.721077,Monday,0,0,0,0,316.27
Remitly,AE-PH,2025-04-21,152.98,15.724958,Monday,0,0,0,0,319.95
